,A_name,A_code,B_name,B_code,t,p,crit_value_1,crit_value_5,crit_value_10,flag
51,中信证券,600030.SH,东北证券,000686.SZ,-1.3804437820854856,0.5916148810686677,-3.4441920863262863,-2.8676439813617147,-2.570021186703601,False
52,中信证券,600030.SH,中原证券,601375.SH,-1.2934750361313647,0.6321521803122545,-3.4442214494657586,-2.8676569002144148,-2.5700280720682227,False
53,中信证券,600030.SH,东兴证券,601198.SH,-1.7920084678836885,0.384436423452298,-3.4439333076538854,-2.8675301216074414,-2.56996050355167,False
54,中信证券,600030.SH,南京证券,601990.SH,-1.957895396144042,0.3053339846774772,-3.4439333076538854,-2.8675301216074414,-2.56996050355167,False
55,中信证券,600030.SH,西南证券,600369.SH,-1.392579019588579,0.5858286135223857,-3.4442214494657586,-2.8676569002144148,-2.5700280720682227,False
56,中信证券,600030.SH,东方证券,600958.SH,-1.438449403191451,0.5637105844332317,-3.4439615820186846,-2.8675425624806605,-2.5699671340268937,False
57,中信证券,600030.SH,国信证券,002736.SZ,-0.9531927244681535,0.7699512916767826,-3.4441920863262863,-2.8676439813617147,-2.570021186703601,False
58,中信证券,600030.SH,哈投股份,600864.SH,-1.3681999986394509,0.5974229651220125,-3.4442214494657586,-2.8676569002144148,-2.5700280720682227,False
59,中信证券,600030.SH,华创阳安,600155.SH,-2.3333411927211354,0.16144009421351496,-3.4439333076538854,-2.8675301216074414,-2.56996050355167,False
60,中信证券,600030.SH,兴业证券,601377.SH,-1.5061678049438507,0.5304580374029116,-3.4442214494657586,-2.8676569002144148,-2.5700280720682227,False
61,中信证券,600030.SH,方正证券,601901.SH,-1.5675723284677814,0.49985946555885813,-3.4441920863262863,-2.8676439813617147,-2.570021186703601,False
62,中信证券,600030.SH,中银证券,601696.SH,-3.2601254498446726,0.016757714378751638,-3.502704609582561,-2.8931578098779522,-2.583636712914788,True
63,中信证券,600030.SH,国金证券,600109.SH,-1.8425286973649275,0.3595609987526748,-3.4441920863262863,-2.8676439813617147,-2.570021186703601,False
64,中信证券,600030.SH,国海证券,000750.SZ,-1.1591398772997499,0.6909212555962,-3.444370153876086,-2.867722323562515,-2.5700629410213627,False
65,中信证券,600030.SH,长城证券,002939.SZ,-1.3397889515795962,0.6107780454321754,-3.4467631030732506,-2.868774682311516,-2.570623877774392,False
66,中信证券,600030.SH,中泰证券,600918.SH,-3.639459309130808,0.0050499458916182394,-3.8092091249999998,-3.0216450000000004,-2.6507125,True
67,中信证券,600030.SH,华西证券,002926.SZ,-1.468339252605896,0.5491113040393876,-3.4442214494657586,-2.8676569002144148,-2.5700280720682227,False
68,中信证券,600030.SH,广发证券,000776.SZ,-0.9147608769901189,0.7830725915888873,-3.4442214494657586,-2.8676569002144148,-2.5700280720682227,False
69,中信证券,600030.SH,哈高科,600095.SH,-2.634642715029415,0.08604658595633091,-3.4444305322234365,-2.8677488864580885,-2.5700770984781443,False
70,中信证券,600030.SH,华鑫股份,600621.SH,-3.281248832106967,0.015737743280665083,-3.443905150512834,-2.867517732199813,-2.569953900520778,True
71,中信证券,600030.SH,国泰君安,601211.SH,-0.9478123378762465,0.7718198430782888,-3.4439899743408136,-2.8675550551408353,-2.569973792117904,False
72,中信证券,600030.SH,锦龙股份,000712.SZ,-2.1390844588963205,0.22909161529725508,-3.4439333076538854,-2.8675301216074414,-2.56996050355167,False
73,中信证券,600030.SH,申万宏源,000166.SZ,-1.3599292566727204,0.6013287504578715,-3.4442214494657586,-2.8676569002144148,-2.5700280720682227,False
74,中信证券,600030.SH,天风证券,601162.SH,-0.8557160646320068,0.8022058940678551,-3.446845912589748,-2.8688110853002007,-2.5706432834592747,False
75,中信证券,600030.SH,招商证券,600999.SH,-3.176239701231857,0.021401875181056785,-3.444133731419755,-2.8676183066831036,-2.5700075029117166,True
76,中信证券,600030.SH,太平洋,601099.SH,-1.5157684657581205,0.5256969842596563,-3.4442214494657586,-2.8676569002144148,-2.5700280720682227,False
77,中信证券,600030.SH,华安证券,600909.SH,-1.6690061397096012,0.44714800543023225,-3.4442214494657586,-2.8676569002144148,-2.5700280720682227,False
78,中信证券,600030.SH,国投资本,600061.SH,-1.1215579759928462,0.706398719220172,-3.4442214494657586,-2.8676569002144148,-2.5700280720682227,False
79,中信证券,600030.SH,国元证券,000728.SZ,-1.4307072587511354,0.5674693866496864,-3.4441047380903007,-2.867605550172837,-2.570000704119326,False
80,中信证券,600030.SH,东方财富,300059.SZ,-2.374628883590191,0.1490256187495445,-3.443905150512834,-2.867517732199813,-2.569953900520778,False
81,中信证券,600030.SH,山西证券,002500.SZ,-1.188126392830302,0.6786824688140249,-3.4444002781824477,-2.867735576537528,-2.57007000456571,False
82,中信证券,600030.SH,中国银河,601881.SH,-1.085190644709604,0.7209414282344493,-3.4441920863262863,-2.8676439813617147,-2.570021186703601,False
83,中信证券,600030.SH,中信建投,601066.SH,0.0023426902789884492,0.9587253966388761,-3.443905150512834,-2.867517732199813,-2.569953900520778,False
84,中信证券,600030.SH,国盛金控,002670.SZ,-0.7397757562986603,0.8361760175310564,-3.443905150512834,-2.867517732199813,-2.569953900520778,False
85,中信证券,600030.SH,东吴证券,601555.SH,-1.1842451347980087,0.6803360749441895,-3.4444002781824477,-2.867735576537528,-2.57007000456571,False
86,中信证券,600030.SH,华泰证券,601688.SH,-0.22507328588071807,0.9354662067309649,-3.4440184853599876,-2.867567599912013,-2.5699804779975883,False
87,中信证券,600030.SH,西部证券,002673.SZ,-0.7303737909877643,0.838724411760316,-3.4441920863262863,-2.8676439813617147,-2.570021186703601,False
88,中信证券,600030.SH,第一创业,002797.SZ,-1.9122360069792235,0.3263269819435386,-3.4442214494657586,-2.8676569002144148,-2.5700280720682227,False
89,中信证券,600030.SH,浙商证券,601878.SH,-2.0495530083287172,0.2652770327608987,-3.4441920863262863,-2.8676439813617147,-2.570021186703601,False
90,财通证券,601108.SH,红塔证券,601236.SH,-3.784854526187852,0.003066130210573542,-3.457105309726321,-2.873313676101283,-2.5730443824681606,True
91,财通证券,601108.SH,中信证券,600030.SH,-1.3301219539670703,0.6152813210167817,-3.4441920863262863,-2.8676439813617147,-2.570021186703601,False
92,财通证券,601108.SH,光大证券,601788.SH,0.7723455002690067,0.9911764006241822,-3.4436568932270095,-2.8674084917497074,-2.5698956806372832,False
93,财通证券,601108.SH,长江证券,000783.SZ,-2.8738684973036053,0.04847221451486674,-3.4437386290417082,-2.867444458865948,-2.5699148492415413,True
94,财通证券,601108.SH,华林证券,002945.SZ,-2.122409255563111,0.23559971356881293,-3.4490648539347544,-2.8697861692116478,-2.5711631253228306,False
95,财通证券,601108.SH,海通证券,600837.SH,-2.270883677183669,0.18153055493192227,-3.4436840273842058,-2.8674204319994674,-2.5699020441557052,False
96,财通证券,601108.SH,东北证券,000686.SZ,-3.00230733218329,0.03467948559436098,-3.4437386290417082,-2.867444458865948,-2.5699148492415413,True
97,财通证券,601108.SH,中原证券,601375.SH,-2.695040533871365,0.07490041218951837,-3.4436568932270095,-2.8674084917497074,-2.5698956806372832,False
98,财通证券,601108.SH,东兴证券,601198.SH,-3.0849784978600105,0.027685004258041792,-3.4437386290417082,-2.867444458865948,-2.5699148492415413,True
99,财通证券,601108.SH,南京证券,601990.SH,-1.0273688214893002,0.7431517481902798,-3.443849184997939,-2.8674931065091105,-2.569940776113236,False
100,财通证券,601108.SH,西南证券,600369.SH,-2.6227381933686087,0.08838821584436324,-3.4437386290417082,-2.867444458865948,-2.5699148492415413,False
101,财通证券,601108.SH,东方证券,600958.SH,-2.7414669556852758,0.06713340876482633,-3.4437386290417082,-2.867444458865948,-2.5699148492415413,False
102,财通证券,601108.SH,国信证券,002736.SZ,-2.4936046385765915,0.11703814988172018,-3.4436298692815304,-2.867396599893435,-2.5698893429241916,False
103,财通证券,601108.SH,哈投股份,600864.SH,-3.1091396551888497,0.025884165202980758,-3.4436298692815304,-2.867396599893435,-2.5698893429241916,True
104,财通证券,601108.SH,华创阳安,600155.SH,-2.36994022312067,0.1504008867279536,-3.4436568932270095,-2.8674084917497074,-2.5698956806372832,False
105,财通证券,601108.SH,兴业证券,601377.SH,-2.934909992116325,0.04143644859508447,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,True
106,财通证券,601108.SH,方正证券,601901.SH,-3.106016697425757,0.026111118249053357,-3.4436568932270095,-2.8674084917497074,-2.5698956806372832,True
107,财通证券,601108.SH,中银证券,601696.SH,-3.103788575632345,0.02627408439399899,-3.502704609582561,-2.8931578098779522,-2.583636712914788,True
108,财通证券,601108.SH,国金证券,600109.SH,-1.6902727252745418,0.4361311016556666,-3.4436840273842058,-2.8674204319994674,-2.5699020441557052,False
109,财通证券,601108.SH,国海证券,000750.SZ,-2.3741807356963776,0.14915668737966192,-3.443905150512834,-2.867517732199813,-2.569953900520778,False
110,财通证券,601108.SH,长城证券,002939.SZ,-2.3336669467969817,0.16133945412868084,-3.4464005219454155,-2.868615280538588,-2.570538905413444,False
111,财通证券,601108.SH,中泰证券,600918.SH,-1.9556955784878782,0.30633029840198506,-3.6790595944893187,-2.9678817237279103,-2.6231583472057074,False
112,财通证券,601108.SH,华西证券,002926.SZ,-2.4366084975826534,0.13166933031492284,-3.4437386290417082,-2.867444458865948,-2.5699148492415413,False
113,财通证券,601108.SH,广发证券,000776.SZ,-2.6221005648930977,0.08851501381833021,-3.4437386290417082,-2.867444458865948,-2.5699148492415413,False
114,财通证券,601108.SH,哈高科,600095.SH,-1.3316227773001235,0.6145835821680682,-3.4440471158221206,-2.867580197120949,-2.5699871918402777,False
115,财通证券,601108.SH,华鑫股份,600621.SH,0.36142183324155647,0.9799934980988012,-3.4439899743408136,-2.8675550551408353,-2.569973792117904,False
116,财通证券,601108.SH,国泰君安,601211.SH,-2.9569190846143854,0.03911820797628978,-3.4437386290417082,-2.867444458865948,-2.5699148492415413,True
117,财通证券,601108.SH,锦龙股份,000712.SZ,-2.5786410662304826,0.09749256438955356,-3.44407586647939,-2.867592847097137,-2.5699939338217668,False
118,财通证券,601108.SH,申万宏源,000166.SZ,-2.292849179068961,0.17428462666806094,-3.4437386290417082,-2.867444458865948,-2.5699148492415413,False
119,财通证券,601108.SH,天风证券,601162.SH,-1.4957150395936563,0.5356299725489815,-3.446129402876608,-2.8684960761128346,-2.570475362616382,False
120,财通证券,601108.SH,招商证券,600999.SH,-1.3300821559517562,0.6152998161888857,-3.443905150512834,-2.867517732199813,-2.569953900520778,False
121,财通证券,601108.SH,太平洋,601099.SH,-2.6282772050377328,0.0872926327335693,-3.4437386290417082,-2.867444458865948,-2.5699148492415413,False
122,财通证券,601108.SH,华安证券,600909.SH,-2.3525077303155006,0.15559163458262132,-3.4437386290417082,-2.867444458865948,-2.5699148492415413,False
123,财通证券,601108.SH,国投资本,600061.SH,-2.6142066481163644,0.0900964467897144,-3.4437936797256317,-2.867468682890213,-2.5699277594606915,False
124,财通证券,601108.SH,国元证券,000728.SZ,-2.6019354499770313,0.09259790873059731,-3.4437660979098843,-2.8674565460819896,-2.569921291128696,False
125,财通证券,601108.SH,东方财富,300059.SZ,-1.1023270746312999,0.7141430030115042,-3.4436298692815304,-2.867396599893435,-2.5698893429241916,False
126,财通证券,601108.SH,山西证券,002500.SZ,-2.751779415925292,0.06549868267989901,-3.4437660979098843,-2.8674565460819896,-2.569921291128696,False
127,财通证券,601108.SH,中国银河,601881.SH,-2.837637317079426,0.05309540836851406,-3.4436298692815304,-2.867396599893435,-2.5698893429241916,False
128,财通证券,601108.SH,中信建投,601066.SH,0.10123947674417556,0.9661456170899394,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
129,财通证券,601108.SH,国盛金控,002670.SZ,-1.333690991344832,0.6136212105295957,-3.4437386290417082,-2.867444458865948,-2.5699148492415413,False
130,财通证券,601108.SH,东吴证券,601555.SH,-3.4722040609566185,0.008730315840797007,-3.4441920863262863,-2.8676439813617147,-2.570021186703601,True
131,财通证券,601108.SH,华泰证券,601688.SH,-3.108501481586532,0.025930404535323925,-3.4436298692815304,-2.867396599893435,-2.5698893429241916,True
132,财通证券,601108.SH,西部证券,002673.SZ,-2.6471839238895,0.08363205701827542,-3.4437112724287253,-2.8674324209387345,-2.569908433637385,False
133,财通证券,601108.SH,第一创业,002797.SZ,-2.177872201384531,0.21437435893973378,-3.4437112724287253,-2.8674324209387345,-2.569908433637385,False
134,财通证券,601108.SH,浙商证券,601878.SH,-0.9956763123875072,0.7548379984082263,-3.4438213751870337,-2.867480869596464,-2.5699342544006987,False
135,光大证券,601788.SH,红塔证券,601236.SH,-1.9999277474004455,0.28660478031415776,-3.4575505077947746,-2.8735087323013526,-2.573148434859185,False
136,光大证券,601788.SH,中信证券,600030.SH,-1.429079770592417,0.568258269177969,-3.444250937448703,-2.867669873870454,-2.5700349866579657,False
137,光大证券,601788.SH,财通证券,601108.SH,0.7723455002690067,0.9911764006241822,-3.4436568932270095,-2.8674084917497074,-2.5698956806372832,False
138,光大证券,601788.SH,长江证券,000783.SZ,-1.4992914645916673,0.5338618120828313,-3.4439615820186846,-2.8675425624806605,-2.5699671340268937,False
139,光大证券,601788.SH,华林证券,002945.SZ,-0.48532892277250944,0.8948478015078987,-3.4490648539347544,-2.8697861692116478,-2.5711631253228306,False
140,光大证券,601788.SH,海通证券,600837.SH,-0.638094006273755,0.8621399647068919,-3.4440184853599876,-2.867567599912013,-2.5699804779975883,False
141,光大证券,601788.SH,东北证券,000686.SZ,-1.6303925918551183,0.4672852216240772,-3.44407586647939,-2.867592847097137,-2.5699939338217668,False
142,光大证券,601788.SH,中原证券,601375.SH,-1.3350365096268055,0.6129945932234651,-3.4439615820186846,-2.8675425624806605,-2.5699671340268937,False
143,光大证券,601788.SH,东兴证券,601198.SH,-1.734265110246082,0.41355010672055537,-3.4437386290417082,-2.867444458865948,-2.5699148492415413,False
144,光大证券,601788.SH,南京证券,601990.SH,-1.6583987919208363,0.45266397182507,-3.4437660979098843,-2.8674565460819896,-2.569921291128696,False
145,光大证券,601788.SH,西南证券,600369.SH,-1.9656848140126928,0.30181875501793953,-3.4439615820186846,-2.8675425624806605,-2.5699671340268937,False
146,光大证券,601788.SH,东方证券,600958.SH,-0.9390448527260503,0.7748426897899945,-3.4439899743408136,-2.8675550551408353,-2.569973792117904,False
147,光大证券,601788.SH,国信证券,002736.SZ,-0.9016523644207488,0.7874277833086363,-3.4439615820186846,-2.8675425624806605,-2.5699671340268937,False
148,光大证券,601788.SH,哈投股份,600864.SH,-1.5867231500776213,0.49025941370783066,-3.4440184853599876,-2.867567599912013,-2.5699804779975883,False
149,光大证券,601788.SH,华创阳安,600155.SH,-0.8086048952481241,0.8165813677806228,-3.4437112724287253,-2.8674324209387345,-2.569908433637385,False
150,光大证券,601788.SH,兴业证券,601377.SH,-1.7979798297661864,0.38146511232137603,-3.4439615820186846,-2.8675425624806605,-2.5699671340268937,False
151,光大证券,601788.SH,方正证券,601901.SH,-2.521987517565881,0.1102157649690767,-3.4439615820186846,-2.8675425624806605,-2.5699671340268937,False
152,光大证券,601788.SH,中银证券,601696.SH,-3.141102678991429,0.023657193085421063,-3.502704609582561,-2.8931578098779522,-2.583636712914788,True
153,光大证券,601788.SH,国金证券,600109.SH,-3.0223193232919887,0.03286197680777313,-3.4440184853599876,-2.867567599912013,-2.5699804779975883,True
154,光大证券,601788.SH,国海证券,000750.SZ,-1.3989139017316585,0.5827966967803205,-3.444133731419755,-2.8676183066831036,-2.5700075029117166,False
155,光大证券,601788.SH,长城证券,002939.SZ,0.7574222233760659,0.990916848421402,-3.4461675720270404,-2.8685128587855955,-2.5704843086630915,False
156,光大证券,601788.SH,中泰证券,600918.SH,-0.26232878833019946,0.9306728394427232,-3.6790595944893187,-2.9678817237279103,-2.6231583472057074,False
157,光大证券,601788.SH,华西证券,002926.SZ,-1.4665568747261561,0.5499855763508923,-3.4440184853599876,-2.867567599912013,-2.5699804779975883,False
158,光大证券,601788.SH,广发证券,000776.SZ,-0.36215541778055277,0.9162283015043442,-3.4440184853599876,-2.867567599912013,-2.5699804779975883,False
159,光大证券,601788.SH,哈高科,600095.SH,-2.3450123188947103,0.15786111765173239,-3.444162847239118,-2.8676311169658177,-2.5700143303792107,False
160,光大证券,601788.SH,华鑫股份,600621.SH,-2.38406397689457,0.14628484112609197,-3.4439899743408136,-2.8675550551408353,-2.569973792117904,False
161,光大证券,601788.SH,国泰君安,601211.SH,-0.23486716428274618,0.9342359111991059,-3.4437386290417082,-2.867444458865948,-2.5699148492415413,False
162,光大证券,601788.SH,锦龙股份,000712.SZ,-1.3573246397943541,0.6025557501014928,-3.44407586647939,-2.867592847097137,-2.5699939338217668,False
163,光大证券,601788.SH,申万宏源,000166.SZ,-1.1601025701094305,0.6905189350676066,-3.4439899743408136,-2.8675550551408353,-2.569973792117904,False
164,光大证券,601788.SH,天风证券,601162.SH,-0.09474405390136018,0.9499595362038081,-3.446722009322339,-2.868756617175256,-2.570614247667137,False
165,光大证券,601788.SH,招商证券,600999.SH,-1.4394623305774361,0.5632180867340724,-3.4440184853599876,-2.867567599912013,-2.5699804779975883,False
166,光大证券,601788.SH,太平洋,601099.SH,-2.0661599528314163,0.2583376868411955,-3.4439615820186846,-2.8675425624806605,-2.5699671340268937,False
167,光大证券,601788.SH,华安证券,600909.SH,-2.6915358916725416,0.07551441663826025,-3.4439615820186846,-2.8675425624806605,-2.5699671340268937,False
168,光大证券,601788.SH,国投资本,600061.SH,-1.6922558084122783,0.43510686955661226,-3.443849184997939,-2.8674931065091105,-2.569940776113236,False
169,光大证券,601788.SH,国元证券,000728.SZ,-1.3598844019651743,0.601349893192195,-3.4439899743408136,-2.8675550551408353,-2.569973792117904,False
170,光大证券,601788.SH,东方财富,300059.SZ,-2.1892628718617977,0.21016546918700513,-3.4436568932270095,-2.8674084917497074,-2.5698956806372832,False
171,光大证券,601788.SH,山西证券,002500.SZ,-0.9545579480055798,0.7694755316813604,-3.44407586647939,-2.867592847097137,-2.5699939338217668,False
172,光大证券,601788.SH,中国银河,601881.SH,-0.9150037385378517,0.7829913248376189,-3.44407586647939,-2.867592847097137,-2.5699939338217668,False
173,光大证券,601788.SH,中信建投,601066.SH,-1.1536267442833001,0.6932196914048847,-3.4436840273842058,-2.8674204319994674,-2.5699020441557052,False
174,光大证券,601788.SH,国盛金控,002670.SZ,1.6932443188647057,0.9981120171449857,-3.4437112724287253,-2.8674324209387345,-2.569908433637385,False
175,光大证券,601788.SH,东吴证券,601555.SH,-0.3484025601581333,0.9183638254122182,-3.444250937448703,-2.867669873870454,-2.5700349866579657,False
176,光大证券,601788.SH,华泰证券,601688.SH,-0.5196565795002304,0.8881232321227033,-3.443905150512834,-2.867517732199813,-2.569953900520778,False
177,光大证券,601788.SH,西部证券,002673.SZ,-0.43274632065777185,0.9044860767542938,-3.4440184853599876,-2.867567599912013,-2.5699804779975883,False
178,光大证券,601788.SH,第一创业,002797.SZ,-3.9454575996001457,0.0017246407766362964,-3.443849184997939,-2.8674931065091105,-2.569940776113236,True
179,光大证券,601788.SH,浙商证券,601878.SH,-1.9325495897658107,0.3169070397956838,-3.443849184997939,-2.8674931065091105,-2.569940776113236,False
180,长江证券,000783.SZ,红塔证券,601236.SH,-3.6035629883152533,0.005693275268106915,-3.456780859712,-2.8731715065600003,-2.572968544,True
181,长江证券,000783.SZ,中信证券,600030.SH,-1.5203018986393149,0.5234454458002429,-3.4442214494657586,-2.8676569002144148,-2.5700280720682227,False
182,长江证券,000783.SZ,财通证券,601108.SH,-2.8738684973036053,0.04847221451486674,-3.4437386290417082,-2.867444458865948,-2.5699148492415413,True
183,长江证券,000783.SZ,光大证券,601788.SH,-1.4992914645916673,0.5338618120828313,-3.4439615820186846,-2.8675425624806605,-2.5699671340268937,False
184,长江证券,000783.SZ,华林证券,002945.SZ,-3.9615993915300227,0.0016254886687484056,-3.4486972813047574,-2.8696246923288418,-2.571077032068342,True
185,长江证券,000783.SZ,海通证券,600837.SH,-1.7026776089033167,0.4297334229457487,-3.4437112724287253,-2.8674324209387345,-2.569908433637385,False
186,长江证券,000783.SZ,东北证券,000686.SZ,-2.9483824875482734,0.04000414421754138,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,True
187,长江证券,000783.SZ,中原证券,601375.SH,-2.278804344369276,0.17889513560061826,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
188,长江证券,000783.SZ,东兴证券,601198.SH,-3.3424883243992496,0.013082830729228298,-3.4436568932270095,-2.8674084917497074,-2.5698956806372832,True
189,长江证券,000783.SZ,南京证券,601990.SH,-1.4874508302567153,0.5397098481592527,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
190,长江证券,000783.SZ,西南证券,600369.SH,-1.8070264205706006,0.37697889304684723,-3.4437660979098843,-2.8674565460819896,-2.569921291128696,False
191,长江证券,000783.SZ,东方证券,600958.SH,-3.3230060603949516,0.013880904838792445,-3.4436840273842058,-2.8674204319994674,-2.5699020441557052,True
192,长江证券,000783.SZ,国信证券,002736.SZ,-2.0388344011264046,0.269809311027171,-3.4437112724287253,-2.8674324209387345,-2.569908433637385,False
193,长江证券,000783.SZ,哈投股份,600864.SH,-2.889395034046478,0.04659518195882922,-3.4436840273842058,-2.8674204319994674,-2.5699020441557052,True
194,长江证券,000783.SZ,华创阳安,600155.SH,-2.229068340256754,0.19586495895180628,-3.4436298692815304,-2.867396599893435,-2.5698893429241916,False
195,长江证券,000783.SZ,兴业证券,601377.SH,-2.470931592236976,0.12270811082291783,-3.443849184997939,-2.8674931065091105,-2.569940776113236,False
196,长江证券,000783.SZ,方正证券,601901.SH,-2.859529539606728,0.05026062653858347,-3.4436298692815304,-2.867396599893435,-2.5698893429241916,False
197,长江证券,000783.SZ,中银证券,601696.SH,-3.4212882711598724,0.010254212753313958,-3.502704609582561,-2.8931578098779522,-2.583636712914788,True
198,长江证券,000783.SZ,国金证券,600109.SH,0.719648952763841,0.9902219503377858,-3.4440471158221206,-2.867580197120949,-2.5699871918402777,False
199,长江证券,000783.SZ,国海证券,000750.SZ,-2.0333897748843937,0.2721274040288073,-3.4437660979098843,-2.8674565460819896,-2.569921291128696,False
200,长江证券,000783.SZ,长城证券,002939.SZ,-3.497334960160078,0.008055802301003213,-3.4461675720270404,-2.8685128587855955,-2.5704843086630915,True
201,长江证券,000783.SZ,中泰证券,600918.SH,-0.36966000607565563,0.915042557574114,-3.8092091249999998,-3.0216450000000004,-2.6507125,False
202,长江证券,000783.SZ,华西证券,002926.SZ,-2.704655458989529,0.0732361301377764,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
203,长江证券,000783.SZ,广发证券,000776.SZ,-2.7903325475941116,0.059668019249222166,-3.4437936797256317,-2.867468682890213,-2.5699277594606915,False
204,长江证券,000783.SZ,哈高科,600095.SH,-0.430549621618521,0.9048717758957912,-3.4440471158221206,-2.867580197120949,-2.5699871918402777,False
205,长江证券,000783.SZ,华鑫股份,600621.SH,-0.13377776990234802,0.9459684677197503,-3.4436840273842058,-2.8674204319994674,-2.5699020441557052,False
206,长江证券,000783.SZ,国泰君安,601211.SH,-3.0463609240672445,0.030785886678250742,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,True
207,长江证券,000783.SZ,锦龙股份,000712.SZ,-2.2730349027268546,0.1808122668383425,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
208,长江证券,000783.SZ,申万宏源,000166.SZ,-1.775542957598712,0.3926697422595729,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
209,长江证券,000783.SZ,天风证券,601162.SH,-1.864808487961905,0.3487930117607151,-3.4465195891135845,-2.8686676281678634,-2.5705668101226085,False
210,长江证券,000783.SZ,招商证券,600999.SH,-0.4570282350953906,0.9001328984861211,-3.4439899743408136,-2.8675550551408353,-2.569973792117904,False
211,长江证券,000783.SZ,太平洋,601099.SH,-2.021705150390403,0.2771379778807317,-3.4437660979098843,-2.8674565460819896,-2.569921291128696,False
212,长江证券,000783.SZ,华安证券,600909.SH,-1.9533115039668012,0.3074118294654008,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
213,长江证券,000783.SZ,国投资本,600061.SH,-2.649070550878701,0.08327343772027179,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
214,长江证券,000783.SZ,国元证券,000728.SZ,-3.792151134321358,0.0029886477743061362,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,True
215,长江证券,000783.SZ,东方财富,300059.SZ,-0.7133587011462967,0.8432589232254024,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
216,长江证券,000783.SZ,山西证券,002500.SZ,-3.0099020505241376,0.03397996397253082,-3.443849184997939,-2.8674931065091105,-2.569940776113236,True
217,长江证券,000783.SZ,中国银河,601881.SH,-2.6485246068154917,0.08337709006986432,-3.4436840273842058,-2.8674204319994674,-2.5699020441557052,False
218,长江证券,000783.SZ,中信建投,601066.SH,-0.37081586083101953,0.9148586360511073,-3.4436568932270095,-2.8674084917497074,-2.5698956806372832,False
219,长江证券,000783.SZ,国盛金控,002670.SZ,-2.4280509759619813,0.13397522384671406,-3.4436840273842058,-2.8674204319994674,-2.5699020441557052,False
220,长江证券,000783.SZ,东吴证券,601555.SH,-2.2213517097228106,0.19858747959811823,-3.444162847239118,-2.8676311169658177,-2.5700143303792107,False
221,长江证券,000783.SZ,华泰证券,601688.SH,-3.0182686121331104,0.03322320537604858,-3.4436298692815304,-2.867396599893435,-2.5698893429241916,True
222,长江证券,000783.SZ,西部证券,002673.SZ,-2.4076350790541925,0.13959305002142203,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
223,长江证券,000783.SZ,第一创业,002797.SZ,-1.5324691310562013,0.517392577459312,-3.4436029548776395,-2.867384756137026,-2.5698830308597813,False
224,长江证券,000783.SZ,浙商证券,601878.SH,-2.030202042885316,0.27348953691307654,-3.4437112724287253,-2.8674324209387345,-2.569908433637385,False
225,华林证券,002945.SZ,红塔证券,601236.SH,-3.398746329283101,0.011001683470433296,-3.4569962781990573,-2.8732659015936024,-2.573018897632674,True
226,华林证券,002945.SZ,中信证券,600030.SH,-2.7149234721358146,0.07149126644344814,-3.4486972813047574,-2.8696246923288418,-2.571077032068342,False
227,华林证券,002945.SZ,财通证券,601108.SH,-2.122409255563111,0.23559971356881293,-3.4490648539347544,-2.8697861692116478,-2.5711631253228306,False
228,华林证券,002945.SZ,光大证券,601788.SH,-0.48532892277250944,0.8948478015078987,-3.4490648539347544,-2.8697861692116478,-2.5711631253228306,False
229,华林证券,002945.SZ,长江证券,000783.SZ,-3.9615993915300227,0.0016254886687484056,-3.4486972813047574,-2.8696246923288418,-2.571077032068342,True
230,华林证券,002945.SZ,海通证券,600837.SH,-3.5655922463485568,0.00645394414087723,-3.448645946352023,-2.869602139060357,-2.5710650077160495,True
231,华林证券,002945.SZ,东北证券,000686.SZ,-3.7695405954756676,0.0032347890389014386,-3.448645946352023,-2.869602139060357,-2.5710650077160495,True
232,华林证券,002945.SZ,中原证券,601375.SH,-3.94224455887897,0.0017450355332069999,-3.4486972813047574,-2.8696246923288418,-2.571077032068342,True
233,华林证券,002945.SZ,东兴证券,601198.SH,-3.352159091692485,0.012701977669634034,-3.448645946352023,-2.869602139060357,-2.5710650077160495,True
234,华林证券,002945.SZ,南京证券,601990.SH,-1.8416079610222518,0.36000878214789,-3.448645946352023,-2.869602139060357,-2.5710650077160495,False
235,华林证券,002945.SZ,西南证券,600369.SH,-4.0092272615979985,0.0013629578851320843,-3.448645946352023,-2.869602139060357,-2.5710650077160495,True
236,华林证券,002945.SZ,东方证券,600958.SH,-3.5548284953197578,0.006685705339501126,-3.448645946352023,-2.869602139060357,-2.5710650077160495,True
237,华林证券,002945.SZ,国信证券,002736.SZ,-4.0321841214778305,0.001251051979131516,-3.448645946352023,-2.869602139060357,-2.5710650077160495,True
